100.0,100.0,100.0,100.0,80.2631578947,75.7728643216,76.6743718593,76.0925,76.28975,70.8421052632,66.4658291457,67.6798994975,66.9775,67.09725,1.10150836337e-06,[[6, 3, 4, 6, 1], [4, 5, 2, 8, 1], [4, 7, 2, 0, 7], [4, 5, 3, 4, 4], [3, 3, 4, 6, 4], [2, 4, 5, 4, 5], [5, 3, 1, 3, 8], [4, 3, 5, 4, 4], [5, 3, 2, 6, 4], [5, 6, 4, 2, 3]],[[68, 23, 51, 50, 8], [29, 52, 21, 90, 8], [26, 67, 24, 0, 83], [40, 44, 40, 45, 31], [34, 24, 39, 66, 37], [23, 40, 50, 37, 50], [41, 30, 8, 39, 82], [45, 23, 66, 29, 37], [45, 29, 19, 58, 49], [55, 52, 38, 23, 32]],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0]
100.0,100.0,100.0,100.0,80.2631578947,76.5175879397,75.7728643216,76.2575,76.16175,70.8421052632,67.5924623116,66.4658291457,67.3625,67.105,9.65499029526e-07,[[6, 3, 4, 6, 1], [4, 5, 2, 8, 1], [4, 7, 2, 0, 7], [4, 5, 3, 4, 4], [3, 3, 4, 6, 4], [2, 4, 5, 4, 5], [5, 3, 1, 3, 8], [4, 3, 5, 4, 4], [5, 3, 2, 6, 4], [5, 6, 4, 2, 3]],[[56, 33, 45, 59, 7], [45, 47, 18, 81, 9], [45, 71, 15, 0, 69], [37, 55, 29, 36, 43], [27, 32, 37, 62, 42], [20, 41, 49, 41, 49], [49, 27, 9, 34, 81], [42, 29, 49, 44, 36], [52, 25, 25, 58, 40], [41, 60, 38, 24, 37]],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0]
100.0,100.0,100.0,100.0,80.2631578947,75.6628140704,76.5175879397,76.0975,76.033,70.8421052632,66.8959798995,67.5924623116,67.1825,67.20075,8.59610618619e-07,[[6, 3, 4, 6, 1], [4, 5, 2, 8, 1], [4, 7, 2, 0, 7], [4, 5, 3, 4, 4], [3, 3, 4, 6, 4], [2, 4, 5, 4, 5], [5, 3, 1, 3, 8], [4, 3, 5, 4, 4], [5, 3, 2, 6, 4], [5, 6, 4, 2, 3]],[[58, 28, 45, 61, 8], [37, 57, 16, 78, 12], [41, 81, 23, 0, 55], [30, 52, 25, 47, 46], [39, 37, 35, 63, 26], [23, 37, 50, 52, 38], [47, 21, 12, 25, 95], [41, 34, 52, 47, 26], [63, 28, 20, 58, 31], [36, 74, 44, 19, 27]],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0]
100.0,100.0,100.0,100.0,80.2631578947,76.7648241206,75.6628140704,76.445,76.252,70.8421052632,67.8165829146,66.8959798995,67.5275,67.30775,1.12929822075e-06,[[6, 3, 4, 6, 1], [4, 5, 2, 8, 1], [4, 7, 2, 0, 7], [4, 5, 3, 4, 4], [3, 3, 4, 6, 4], [2, 4, 5, 4, 5], [5, 3, 1, 3, 8], [4, 3, 5, 4, 4], [5, 3, 2, 6, 4], [5, 6, 4, 2, 3]],[[62, 26, 48, 56, 8], [40, 51, 22, 75, 12], [42, 70, 23, 0, 65], [38, 57, 23, 47, 35], [37, 25, 37, 56, 45], [19, 37, 49, 45, 50], [46, 38, 12, 30, 74], [43, 36, 50, 30, 41], [43, 36, 23, 63, 35], [47, 70, 36, 18, 29]],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0]
100.0,100.0,100.0,100.0,80.2631578947,76.543718593,76.7648241206,76.315,76.5735,70.8421052632,67.3326633166,67.8165829146,67.2375,67.55775,1.25764862277e-06,[[6, 3, 4, 6, 1], [4, 5, 2, 8, 1], [4, 7, 2, 0, 7], [4, 5, 3, 4, 4], [3, 3, 4, 6, 4], [2, 4, 5, 4, 5], [5, 3, 1, 3, 8], [4, 3, 5, 4, 4], [5, 3, 2, 6, 4], [5, 6, 4, 2, 3]],[[59, 33, 33, 66, 9], [46, 45, 20, 79, 10], [38, 74, 21, 0, 67], [42, 49, 30, 43, 36], [25, 33, 38, 58, 46], [27, 34, 57, 37, 45], [54, 26, 10, 33, 77], [43, 24, 48, 48, 37], [53, 29, 22, 63, 33], [46, 54, 46, 16, 38]],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0]
100.0,100.0,100.0,100.0,80.2631578947,76.2939698492,76.543718593,76.2775,76.3535,70.8421052632,67.4582914573,67.3326633166,67.3775,67.376,1.43661961677e-06,[[6, 3, 4, 6, 1], [4, 5, 2, 8, 1], [4, 7, 2, 0, 7], [4, 5, 3, 4, 4], [3, 3, 4, 6, 4], [2, 4, 5, 4, 5], [5, 3, 1, 3, 8], [4, 3, 5, 4, 4], [5, 3, 2, 6, 4], [5, 6, 4, 2, 3]],[[67, 36, 38, 45, 14], [34, 55, 17, 86, 8], [35, 74, 24, 0, 67], [37, 50, 29, 38, 46], [31, 37, 49, 52, 31], [18, 39, 66, 32, 45], [47, 34, 8, 28, 83], [42, 30, 40, 38, 50], [47, 32, 23, 59, 39], [53, 56, 48, 17, 26]],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0]
100.0,100.0,100.0,100.0,80.2631578947,76.2814070352,76.2939698492,76.3075,76.3995,70.8421052632,67.2296482412,67.4582914573,67.315,67.4525,8.22473584686e-07,[[6, 3, 4, 6, 1], [4, 5, 2, 8, 1], [4, 7, 2, 0, 7], [4, 5, 3, 4, 4], [3, 3, 4, 6, 4], [2, 4, 5, 4, 5], [5, 3, 1, 3, 8], [4, 3, 5, 4, 4], [5, 3, 2, 6, 4], [5, 6, 4, 2, 3]],[[53, 31, 51, 57, 8], [43, 49, 18, 82, 8], [35, 76, 14, 0, 75], [46, 56, 23, 37, 38], [21, 28, 45, 54, 52], [25, 33, 50, 46, 46], [55, 31, 8, 37, 69], [48, 29, 50, 32, 41], [42, 25, 28, 67, 38], [44, 60, 29, 20, 47]],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0]
100.0,100.0,100.0,100.0,80.2631578947,76.0055276382,76.2814070352,76.1975,76.237,70.8421052632,66.6889447236,67.2296482412,67.0725,67.03975,9.15615589121e-07,[[6, 3, 4, 6, 1], [4, 5, 2, 8, 1], [4, 7, 2, 0, 7], [4, 5, 3, 4, 4], [3, 3, 4, 6, 4], [2, 4, 5, 4, 5], [5, 3, 1, 3, 8], [4, 3, 5, 4, 4], [5, 3, 2, 6, 4], [5, 6, 4, 2, 3]],[[64, 37, 42, 46, 11], [30, 61, 19, 81, 9], [27, 75, 16, 0, 82], [44, 39, 41, 38, 38], [26, 35, 44, 59, 36], [19, 45, 51, 40, 45], [40, 38, 9, 35, 78], [34, 24, 57, 35, 50], [48, 20, 19, 63, 50], [61, 52, 39, 19, 29]],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0]
100.0,100.0,100.0,100.0,80.2631578947,76.6673366834,76.0055276382,76.4425,76.375,70.8421052632,67.3608040201,66.6889447236,67.3,67.06675,1.35675661468e-06,[[6, 3, 4, 6, 1], [4, 5, 2, 8, 1], [4, 7, 2, 0, 7], [4, 5, 3, 4, 4], [3, 3, 4, 6, 4], [2, 4, 5, 4, 5], [5, 3, 1, 3, 8], [4, 3, 5, 4, 4], [5, 3, 2, 6, 4], [5, 6, 4, 2, 3]],[[61, 39, 33, 61, 6], [36, 49, 21, 79, 15], [38, 66, 28, 0, 68], [48, 41, 30, 45, 36], [32, 29, 34, 65, 40], [17, 46, 48, 54, 35], [46, 33, 15, 25, 81], [50, 29, 44, 45, 32], [44, 34, 16, 63, 43], [50, 58, 43, 20, 29]],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0]
100.0,100.0,100.0,100.0,80.2631578947,76.0753768844,76.6673366834,76.06,76.239,70.8421052632,67.1859296482,67.3608040201,67.1575,67.12525,1.4470798931e-06,[[6, 3, 4, 6, 1], [4, 5, 2, 8, 1], [4, 7, 2, 0, 7], [4, 5, 3, 4, 4], [3, 3, 4, 6, 4], [2, 4, 5, 4, 5], [5, 3, 1, 3, 8], [4, 3, 5, 4, 4], [5, 3, 2, 6, 4], [5, 6, 4, 2, 3]],[[61, 29, 42, 57, 11], [36, 53, 15, 86, 10], [37, 65, 19, 0, 79], [40, 51, 29, 38, 42], [29, 32, 36, 65, 38], [25, 40, 46, 46, 43], [59, 30, 10, 25, 76], [38, 31, 55, 35, 41], [52, 27, 17, 64, 40], [48, 68, 38, 18, 28]],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0]
100.0,100.0,100.0,100.0,80.2631578947,76.1829145729,76.0753768844,76.2325,76.034,70.8421052632,67.3859296482,67.1859296482,67.3175,67.15625,1.32226731784e-06,[[6, 3, 4, 6, 1], [4, 5, 2, 8, 1], [4, 7, 2, 0, 7], [4, 5, 3, 4, 4], [3, 3, 4, 6, 4], [2, 4, 5, 4, 5], [5, 3, 1, 3, 8], [4, 3, 5, 4, 4], [5, 3, 2, 6, 4], [5, 6, 4, 2, 3]],[[55, 31, 47, 57, 10], [35, 62, 15, 77, 11], [33, 74, 26, 0, 67], [33, 44, 33, 51, 39], [38, 35, 34, 54, 39], [21, 31, 52, 45, 51], [47, 25, 11, 24, 93], [43, 30, 55, 34, 38], [58, 38, 13, 55, 36], [40, 61, 51, 21, 27]],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0]
100.0,100.0,100.0,100.0,80.2631578947,76.4969849246,76.1829145729,76.38,76.4755,70.8421052632,67.6391959799,67.3859296482,67.475,67.50625,1.4612619213e-06,[[6, 3, 4, 6, 1], [4, 5, 2, 8, 1], [4, 7, 2, 0, 7], [4, 5, 3, 4, 4], [3, 3, 4, 6, 4], [2, 4, 5, 4, 5], [5, 3, 1, 3, 8], [4, 3, 5, 4, 4], [5, 3, 2, 6, 4], [5, 6, 4, 2, 3]],[[58, 22, 49, 60, 11], [40, 42, 24, 81, 13], [38, 59, 21, 0, 82], [44, 55, 24, 38, 39], [23, 22, 44, 65, 46], [21, 32, 46, 36, 65], [55, 32, 13, 29, 71], [45, 24, 50, 31, 50], [46, 33, 24, 57, 40], [51, 54, 38, 24, 33]],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0]
105.0,105.0,100.0,100.0,80.2631578947,76.2854271357,76.4969849246,76.4875,76.58,70.8421052632,67.1944723618,67.6391959799,67.3925,67.53775,7.3884945931e-07,[[6, 3, 4, 6, 1], [4, 5, 2, 8, 1], [4, 7, 2, 0, 7], [4, 5, 3, 4, 4], [3, 3, 4, 6, 4], [2, 4, 5, 4, 5], [5, 3, 1, 3, 8], [4, 3, 5, 4, 4], [5, 3, 2, 6, 4], [5, 6, 4, 2, 3]],[[60, 29, 43, 63, 5], [54, 44, 12, 77, 13], [55, 55, 26, 0, 64], [31, 60, 32, 47, 30], [33, 19, 29, 76, 43], [17, 42, 51, 46, 44], [60, 22, 13, 31, 74], [48, 33, 55, 41, 23], [37, 43, 26, 47, 47], [38, 70, 37, 25, 30]],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0],[60.0, 48.0, 52.0, 60.0, 72.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0]
100.0,105.0,100.0,100.0,80.2631578947,76.5271356784,76.2854271357,76.395,76.69075,70.8421052632,67.6899497487,67.1944723618,67.475,67.6015,1.39076935955e-06,[[6, 3, 4, 6, 1], [4, 5, 2, 8, 1], [4, 7, 2, 0, 7], [4, 5, 3, 4, 4], [3, 3, 4, 6, 4], [2, 4, 5, 4, 5], [5, 3, 1, 3, 8], [4, 3, 5, 4, 4], [5, 3, 2, 6, 4], [5, 6, 4, 2, 3]],[[56, 33, 34, 70, 7], [37, 42, 36, 75, 10], [44, 65, 17, 0, 74], [49, 47, 32, 41, 31], [22, 28, 45, 55, 50], [20, 34, 42, 45, 59], [57, 31, 10, 30, 72], [40, 29, 54, 40, 37], [48, 28, 17, 64, 43], [60, 51, 37, 18, 34]],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0],[60.0, 48.0, 52.0, 60.0, 72.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0]
100.0,105.0,100.0,100.0,80.2631578947,76.6507537688,76.5271356784,76.585,76.48825,70.8421052632,67.4346733668,67.6899497487,67.545,67.5055,1.10098803436e-06,[[6, 3, 4, 6, 1], [4, 5, 2, 8, 1], [4, 7, 2, 0, 7], [4, 5, 3, 4, 4], [3, 3, 4, 6, 4], [2, 4, 5, 4, 5], [5, 3, 1, 3, 8], [4, 3, 5, 4, 4], [5, 3, 2, 6, 4], [5, 6, 4, 2, 3]],[[63, 44, 38, 48, 7], [40, 42, 36, 73, 9], [54, 55, 20, 0, 71], [40, 44, 28, 47, 41], [26, 23, 42, 66, 43], [17, 43, 42, 52, 46], [58, 30, 9, 28, 75], [41, 27, 59, 38, 35], [37, 29, 17, 59, 58], [61, 53, 32, 27, 27]],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0],[60.0, 48.0, 52.0, 60.0, 72.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0]
100.0,105.0,100.0,100.0,80.2631578947,75.6201005025,76.6507537688,76.0825,76.20575,70.8421052632,66.9688442211,67.4346733668,67.22,67.2925,1.13958444683e-06,[[6, 3, 4, 6, 1], [4, 5, 2, 8, 1], [4, 7, 2, 0, 7], [4, 5, 3, 4, 4], [3, 3, 4, 6, 4], [2, 4, 5, 4, 5], [5, 3, 1, 3, 8], [4, 3, 5, 4, 4], [5, 3, 2, 6, 4], [5, 6, 4, 2, 3]],[[62, 27, 47, 59, 5], [29, 42, 26, 93, 10], [39, 53, 21, 0, 87], [48, 54, 26, 44, 28], [36, 23, 34, 61, 46], [23, 40, 36, 52, 49], [60, 37, 10, 24, 69], [43, 31, 61, 26, 39], [53, 32, 14, 60, 41], [54, 70, 35, 14, 27]],[56.00000000000001, 44.0, 48.0, 56.00000000000001, 68.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0],[60.0, 48.0, 52.0, 60.0, 72.0, 56.00000000000001, 60.0, 56.00000000000001, 48.0]
